long,lat,demolition
-82.9799205509,42.4018366475,0
-83.134875353,42.3599363098,0
-83.0418617128,42.4193198221,0
-83.053131506,42.4206312092,1
-83.2609841926,42.4037283407,1
-82.9731723953,42.417854574,1
-83.24772938,42.4184993891,0
-82.9509980942,42.4017800354,1
-83.104093983,42.3836239239,1
-82.9440783443,42.3804054245,1
-83.1178495345,42.3076262478,1
-83.0871631926,42.3791302667,1
-83.2495896449,42.3807504378,1
-83.1336732997,42.3624064197,0
-83.1910638589,42.3990538303,0
-83.2385716929,42.3841199517,0
-83.2020206527,42.3430836493,1
-83.1453226445,42.4430057362,0
-83.208852441,42.3760748632,1
-83.207993134,42.3704490234,1
-82.9910312328,42.3599236858,1
-83.1473435361,42.288377348,1
-83.1320478265,42.3638286198,0
-82.9902962652,42.4166254686,1
-83.0779902069,42.4215595263,0
-82.9786068269,42.4315324333,1
-83.0930137514,42.3573899964,0
-83.2840695256,42.4315447852,0
-83.1489108905,42.2911374217,1
-83.0902671,42.3943373,1
-83.253493297,42.421307286,1
-83.2032185305,42.3993205596,0
-83.1045025179,42.4390925927,0
-83.0893868346,42.3574361638,1
-83.0160428177,42.3819887183,1
-83.0321180698,42.3883696327,0
-83.1345048373,42.3946532114,0
-83.02263109,42.410283749,0
-83.1330010171,42.3251860691,1
-83.1468600118,42.2870775463,1
-82.9687689276,42.387447422,0
-82.986077706,42.4185483385,1
-83.1455617718,42.2922739849,1
-83.1477691919,42.3315334614,1
-82.9808273785,42.4264345234,0
-83.086009693,42.363567113,1
-83.1469317356,42.2900536718,1
-83.0722142115,42.3810507425,1
-82.9429112791,42.3802625477,1
-83.126040009,42.3123523354,1
-83.1303806905,42.3389225422,0
-83.0826624722,42.420381332,1
-83.1723550873,42.3616980201,1
-82.9969841846,42.3660128786,1
-83.16622912,42.3607683227,0
-83.1140879339,42.3863943437,1
-83.2099973116,42.3944010652,0
-82.9630281755,42.4011798375,0
-83.2422118825,42.4189149237,0
-83.1430137742,42.4232042419,0
-82.9882996266,42.4273469642,1
-83.1333638447,42.4404557829,0
-82.9765613226,42.4318523129,1
-83.2436376763,42.4369800647,0
-82.9618430812,42.4430367263,1
-82.9619272438,42.4448636715,0
-83.1632191326,42.3594898675,0
-83.0318001208,42.359076878,1
-82.9356597467,42.3644047115,1
-83.2392363011,42.4011235752,0
-82.9712535281,42.4398385513,0
-83.113883919,42.3554444157,0
-83.1873398722,42.4108688467,1
-82.9783145458,42.4020294018,1
-82.9641070824,42.4076789734,0
-83.1456306362,42.3921116604,0
-83.2079900078,42.3842500144,1
-83.1626864093,42.4238955156,0
-83.130456765,42.4107899473,0
-83.2213360077,42.348981121,0
-83.2560505489,42.3933374801,1
-83.1028838667,42.3328634662,0
-83.0555445526,42.3682364308,0
-83.2141079674,42.4145223708,0
-83.1682890909,42.3668675541,1
-83.1236735413,42.3967460643,0
-83.0839055983,42.4383744267,0
-83.2380322971,42.4189423093,0
-83.1246885699,42.3057253607,1
-83.0716048143,42.3388392479,1
-82.9764497257,42.4330218368,1
-82.9514101139,42.4105965044,1
-83.0270503511,42.4284119683,0
-82.9692768385,42.4406637768,1
-83.0007346792,42.3888426327,0
-82.9817119459,42.3661601678,1
-83.1423893763,42.4209222169,0
-83.1448737385,42.3970445795,0
-82.9964143499,42.4132288847,1
-83.1877249231,42.3920584821,1
-83.220810151,42.4103580333,0
-83.1992651176,42.4363703689,0
-83.1448504556,42.3619419642,0
-83.1665912258,42.374083382,1
-83.131181037,42.3152275316,1
-82.9664439508,42.4396219077,1
-83.1117722915,42.3858174528,0
-83.1588485723,42.4406978795,0
-83.1329543116,42.3034249706,1
-83.2618795717,42.4105762963,0
-83.0334484928,42.3781201544,0
-83.1080249395,42.4375969351,1
-83.1115660057,42.4375429001,0
-83.1513875038,42.4283518295,0
-83.190224423,42.4297152904,0
-83.1986402974,42.3900319449,0
-83.1601816468,42.3792315168,1
-83.2062988338,42.3374688385,0
-82.9447786235,42.4036902765,1
-83.108753998,42.3047443177,0
-83.1921510428,42.3911421483,1
-83.1571142636,42.2719627112,0
-83.137053982,42.3490110928,1
-82.970034804,42.4145312052,0
-83.1389912271,42.3269712501,0
-82.9699240574,42.4169422492,1
-83.0926622434,42.3330845318,0
-83.0513775124,42.3745847598,0
-83.1198313251,42.3366231514,0
-82.9854426163,42.4148018807,1
-83.0067067897,42.440471137,1
-83.2257551941,42.3357563128,1
-83.1037430211,42.3406543773,0
-83.1427771225,42.4001192134,1
-83.254099826,42.3846788864,0
-83.232727474,42.3634054598,0
-82.9755253638,42.4333501599,1
-83.1491843343,42.287399696,1
-82.9770102368,42.4310969038,0
-83.234856722,42.4067179525,0
-83.2394229003,42.3796013996,0
-83.139928288,42.3778240947,1
-82.9473995573,42.4182573406,0
-83.1524941107,42.3681790521,0
-82.9889530312,42.4227860729,1
-83.0139265734,42.3694768579,1
-82.9965287877,42.367558309,1
-83.2262383692,42.442632456,0
-82.9446928344,42.4226427918,1
-83.1099919048,42.3141386418,0
-83.1047407152,42.3633307024,1
-82.9739622366,42.4158328417,1
-83.0307943384,42.4331297222,1
-82.9793150236,42.4071913248,1
-83.1033310531,42.384491293,1
-83.1932470677,42.3947373712,1
-83.2453560539,42.4194971323,0
-83.2050868693,42.3717497713,1
-83.0190037602,42.3946832537,0
-82.9262760659,42.4012572291,0
-82.9826175991,42.4425393728,1
-83.1541417584,42.2910973304,0
-83.270786039,42.4071515002,0
-82.983133496,42.438045311,1
-83.1278097992,42.3384251296,0
-83.0310833315,42.4336120964,1
-83.2296306023,42.3644871146,0
-83.246718071,42.399136173,1
-83.1977425071,42.3680109927,0
-83.1493272247,42.3351673097,1
-83.0489634156,42.4471627516,1
-83.2761329144,42.4287329113,1
-83.1359458328,42.3282490029,0
-82.9935521773,42.4272258542,1
-83.0858067063,42.3641246438,1
-83.1975112276,42.3618715806,0
-83.1495429257,42.324360064,1
-83.08576647,42.3647123753,1
-83.1124801115,42.3785535339,1
-83.1018149895,42.439092738,1
-83.1160738835,42.4061309913,0
-83.1860546889,42.4413549224,0
-83.2820106813,42.4335384736,0
-83.1030864873,42.3111538099,1
-82.9961784283,42.4466672039,0
-83.1042396195,42.3896603199,0
-83.1602355415,42.2889222707,0
-83.1174649834,42.3328448356,0
-83.121136052,42.3460088915,1
-83.011020377,42.3777945225,1
-83.1334878273,42.3318036873,1
-83.1235505077,42.3512236963,0
-83.1153257299,42.3315233818,1
-83.1152379686,42.3323391765,1
-83.1390192726,42.3560998368,1
-83.1789329929,42.3565716598,0
-82.9395948369,42.3703875332,0
-83.0131920782,42.387728027,1
-82.9868665003,42.3656643016,0
-82.9516540324,42.4129905479,1
-83.2601400713,42.399433413,1
-83.2488024545,42.3950096459,1
-83.1454620021,42.3620747343,0
-83.1872204959,42.3975051257,0
-83.039766805,42.3667279162,1
-83.0845781391,42.3193193708,0
-82.9483924194,42.4017547186,1
-83.1550715026,42.3981264953,0
-83.1388930614,42.3301353969,0
-83.0939543955,42.3593634536,1
-83.2073297017,42.4200483461,0
-83.246082813,42.396416745,1
-83.1279662629,42.4093309158,0
-82.9853472106,42.3684690896,1
-82.9953454029,42.363754948,0
-83.0515543386,42.4096553885,0
-83.242006045,42.435452754,1
-83.023815468,42.4314847009,1
-83.0572960421,42.348882414,0
-83.1826166461,42.3860005308,1
-83.0249618013,42.3693847171,1
-83.173839567,42.3989783801,0
-82.9891030039,42.4072874694,1
-83.0840586749,42.3428138999,0
-82.9642095418,42.3942285006,1
-83.1186484856,42.4101410979,0
-83.1267881288,42.2894718401,1
-83.2403857467,42.388730462,1
-83.0839992275,42.4228981096,1
-83.1494570228,42.2895857233,1
-83.0821479061,42.4234872185,0
-83.2360151342,42.405112344,0
-82.9646134222,42.4321546251,1
-83.1144556917,42.3279003379,1
-83.0240239067,42.3344496805,1
-83.2561113493,42.3940115127,1
-83.1753912454,42.3984533245,0
-82.9559374992,42.3957961132,1
-83.22076324,42.3521194311,1
-83.1249978965,42.3504263506,1
-83.2441351084,42.3747206788,1
-82.9693948818,42.441125158,1
-83.1080103043,42.3440677035,0
-83.1470112768,42.364318161,0
-83.0402538087,42.4169780179,1
-83.1070235264,42.4341174675,1
-82.981647765,42.4443712877,0
-83.2084110999,42.3958545616,1
-82.9983535903,42.3852917738,1
-83.1415720343,42.3765553155,0
-83.1137015076,42.3886705039,1
-82.9825601517,42.4402670018,0
-83.1418843599,42.3380136115,0
-83.1095467939,42.4343814524,1
-82.9577089671,42.4022477866,1
-83.2687237963,42.4426034739,0
-83.2050142012,42.3701928703,0
-82.9570307586,42.4012048917,0
-82.9765922382,42.4333593665,1
-82.9568127259,42.3641424923,0
-83.20292347,42.4251544828,0
-83.0059067531,42.3954909768,0
-82.9707065077,42.4283149781,1
-83.1612055606,42.3688029022,1
-83.0788065656,42.3673965037,0
-83.2415792035,42.4165621599,1
-83.0457538,42.331427,1
-83.1593399735,42.3673885423,0
-83.0007510163,42.3845548634,1
-83.2216969065,42.3586303892,1
-83.0686388755,42.3667537733,1
-83.1612305438,42.3692561173,0
-83.2174201608,42.3600902844,1
-82.9701913079,42.4091798922,1
-83.1084437328,42.3167849328,0
-83.2156710163,42.4410390787,1
-82.9760589032,42.4333546614,1
-83.0418714118,42.3683776816,1
-83.2651695098,42.4089334019,1
-83.031187862,42.4382173063,1
-83.0199952632,42.3691995027,1
-83.0986421734,42.3194294776,0
-83.2694424573,42.4027713843,1
-83.179657252,42.3886297596,1
-83.284325091,42.4201303515,1
-83.1213897969,42.3566996657,1
-83.023638566,42.3555432578,1
-83.1261446437,42.3361267108,0
-82.9519117022,42.4108947741,1
-83.1364950593,42.4035403993,1
-83.0839157079,42.3646648801,1
-83.1067110233,42.3904764191,0
-83.2077684563,42.391815908,0
-83.018654641,42.3795972303,1
-82.9634004668,42.4314256056,1
-83.1110996878,42.2941383971,1
-83.1322415167,42.3791412868,0
-83.0321010751,42.3639275165,1
-83.1284603606,42.3061151706,1
-83.2717295263,42.4062952314,1
-82.9924970519,42.396655422,1
-83.1290538483,42.3792148823,0
-82.9373998759,42.3698257767,0
-83.065379142,42.4241047501,0
-83.1414546068,42.4064702839,1
-83.1441493685,42.4375392021,0
-83.242238242,42.3966647773,1
-83.0913905849,42.4340287984,0
-83.1584493026,42.2711497013,1
-83.1464435391,42.3320703724,1
-83.189586798,42.3721696465,0
-83.2612198262,42.3948875155,1
-83.2400146548,42.4190466122,1
-83.1172263457,42.4359845369,0
-83.1494005335,42.2917003053,1
-83.0302825162,42.387452469,0
-83.0686853531,42.4196804032,0
-83.1257941239,42.3767023925,0
-82.9679671897,42.4411610368,1
-82.9794557699,42.4311080272,1
-83.1186282506,42.436262358,0
-83.0721970824,42.4212388267,1
-83.0769148877,42.4196792833,1
-82.95016247,42.4005403548,1
-83.0415245046,42.3635305462,0
-83.1422536637,42.3912590102,1
-83.1514946052,42.2675981633,0
-83.0198937044,42.4192706582,1
-83.2084205764,42.3890210336,0
-83.2337528766,42.4192965828,0
-83.1501936609,42.4131759198,0
-83.2619203157,42.4374764513,0
-83.107441611,42.3853680932,1
-83.2281394205,42.353468569,1
-83.1335410516,42.3308845004,1
-83.0871808341,42.3607296563,1
-83.2129843479,42.3395418285,1
-83.0970717594,42.3739541902,1
-83.1096486123,42.4360062239,1
-82.9659891235,42.3862323175,1
-83.1079551943,42.3134405076,1
-82.9560471749,42.4120384838,1
-83.026105896,42.4423370963,0
-83.2691589611,42.4071701063,0
-83.1448460203,42.3237259981,1
-82.994817847,42.4427686856,0
-83.1178289757,42.3821197994,0
-83.0593087592,42.3269550365,0
-83.1901871665,42.3910638154,1
-83.2255664303,42.3852440333,0
-83.1345018427,42.3024615115,1
-83.1455679663,42.434519885,0
-83.1437668399,42.3670627118,1
-82.9976640194,42.4092427692,0
-83.2446283947,42.3522361443,0
-83.196886756,42.4270010991,0
-83.1118643918,42.3144918393,1
-82.9793955826,42.4169346284,1
-83.104463486,42.3373294018,0
-82.9769592216,42.4159380803,0
-82.9180839711,42.4065963765,1
-83.1442681441,42.4282025529,0
-82.9989870315,42.4250900786,1
-83.2332273916,42.3933070689,0
-83.2552572327,42.4217063372,0
-83.1434570169,42.3450724702,0
-83.2651336864,42.422930567,0
-83.2351277262,42.3644645139,1
-83.0690612556,42.4332466881,0
-83.2399700689,42.3588486032,1
-82.9387250248,42.3656125265,0
-83.2196597481,42.4150045741,0
-83.1362419633,42.3102077726,1
-83.0948535788,42.3051352197,0
-83.1273098809,42.3652007868,0
-83.1437046736,42.4231968722,0
-83.1438335697,42.3414716431,1
-83.0954129417,42.431439451,0
-82.9810743988,42.355686483,1
-83.1450262569,42.2823664581,1
-83.0206269472,42.407622909,1
-83.0511219117,42.4064639421,0
-83.1457611172,42.2889097871,1
-83.1629761715,42.3976792085,0
-82.9537789053,42.4124212598,1
-82.9878459087,42.4333897439,1
-82.9504327181,42.403997238,0
-83.1476672526,42.2906927361,1
-83.2341779112,42.3530890976,1
-83.1128791169,42.363802296,1
-83.0122175114,42.3794318063,0
-83.271601436,42.4034821208,1
-83.1891384744,42.401579961,0
-83.1948669133,42.4068227883,0
-83.2467825758,42.4008912931,0
-83.231587468,42.4245192389,0
-83.1113606258,42.3946548681,1
-82.9471365804,42.4083973269,0
-83.1193015077,42.4328333459,0
-83.1112138474,42.4364408861,1
-83.1280882047,42.3048837378,1
-83.0639875261,42.3239363071,0
-82.9515030778,42.388433808,1
-83.1426065759,42.3556890387,0
-82.9671922829,42.4059004788,1
-82.9630182585,42.4274867543,0
-82.9557364368,42.3947538263,1
-82.9261468969,42.4010593657,1
-83.2372016017,42.3734636543,1
-83.0915376253,42.3898049048,0
-83.068313911,42.3733985193,0
-83.0436871975,42.3622698587,0
-83.1409627327,42.4119139773,0
-83.0768039535,42.3848486325,1
-83.1492004459,42.4095899986,0
-83.1975020315,42.3883770081,0
-83.228314608,42.4263815427,0
-82.9903154248,42.4192140427,1
-83.1275046945,42.3176463334,0
-82.9753982721,42.4159987783,0
-83.0127940357,42.3533815104,0
-83.2285550752,42.4221093511,0
-83.1878289531,42.3529253403,0
-83.0557574322,42.3433343099,1
-83.0712396417,42.4109818768,0
-82.9648226858,42.3905676162,1
-83.2142173953,42.3486923835,1
-83.2133610624,42.3653623816,1
-82.9744121222,42.4217074675,1
-83.088466713,42.3569558725,1
-83.1484089889,42.3789612337,0
-83.0398640466,42.3445137772,0
-83.1518855063,42.3765710096,0
-83.1223659275,42.4093616042,1
-82.9661109295,42.3683866173,0
-83.2658644243,42.400996281,0
-83.1335139474,42.3276123455,0
-83.2112326988,42.4140348449,0
-82.9353777835,42.3617413848,0
-82.9413009218,42.3611790652,0
-83.1471881468,42.2875205398,1
-82.9874265419,42.3773322031,1
-83.1180862372,42.3834534692,0
-83.2567214279,42.3444191367,0
-83.1671114688,42.3676077764,1
-83.2118245069,42.3415849051,1
-83.0040729681,42.4415624576,0
-83.2355335883,42.4093521053,0
-83.2450337219,42.3935401171,0
-82.9203246945,42.4122914909,1
-83.1712193049,42.4230850953,0
-82.9505464634,42.4004000321,1
-83.0093605545,42.3676549634,1
-83.0133734244,42.3609224807,1
-82.9619621881,42.415384148,1
-82.9505067126,42.4022064089,1
-83.1059971375,42.4350838773,1
-83.1427286251,42.3900784118,0
-83.2305392275,42.3351130059,1
-83.1134650416,42.3782647846,1
-83.2483425,42.4361491,1
-83.1087924851,42.3561839032,0
-82.9760808089,42.4083028683,1
-82.954240023,42.4019194092,0
-83.0830159658,42.3347626883,0
-83.2810751818,42.4254462865,0
-83.1826375806,42.402780676,1
-82.9954820861,42.3905037597,0
-83.0851126542,42.3644724347,1
-82.9455233311,42.4454718256,1
-82.9619028318,42.4274813499,1
-83.0910877779,42.3238275465,0
-83.1753276667,42.3764887885,0
-83.0121117494,42.3844899522,1
-82.968038339,42.4406934418,0
-82.9961651075,42.4463214701,0
-82.9587969618,42.4394289376,1
-82.9888006851,42.4407370982,1
-83.074154858,42.3430712526,0
-83.0930156368,42.3378118805,1
-83.0256370457,42.4336804322,0
-83.2219074832,42.3500665996,1
-82.9697095934,42.4327601698,1
-83.2698430624,42.401224915,1
-83.0907348882,42.3346849505,0
-83.150581125,42.3560184176,1
-83.0512516813,42.4426261197,0
-83.145162086,42.3241605643,1
-83.0712019236,42.4378080264,0
-83.0710929918,42.4089596096,0
-82.988731421,42.4430170191,0
-83.2129080673,42.3732402058,0
-83.1244165103,42.3808562719,1
-83.1452628708,42.2836304655,1
-83.0102567987,42.4316774722,1
-83.1255411298,42.2903537832,1
-83.1112163097,42.3057292943,1
-83.008362023,42.3740936322,1
-83.2127457093,42.3669676993,0
-83.1213751612,42.4136287441,1
-82.9573495234,42.4453596242,1
-83.0290507162,42.4332240424,1
-83.140784266,42.3971543289,0
-83.2260644078,42.4106429128,0
-83.2045004869,42.3471902684,0
-83.1007604774,42.4267102177,1
-83.28490672,42.440733893,0
-83.0279917519,42.3646623886,1
-83.0198653032,42.3604338693,0
-83.2181249457,42.3599651495,1
-82.9793065344,42.4260066426,1
-82.9543161885,42.4085603582,0
-83.1802221166,42.4329958543,0
-82.9859196475,42.3852997759,1
-83.008965207,42.401984002,1
-83.131600832,42.3158075964,0
-83.2488185899,42.3954896717,1
-83.1386944859,42.4107339277,1
-83.1950343565,42.4110885438,0
-83.119742873,42.4351875875,0
-83.0456473878,42.4333022576,0
-82.9991434643,42.439998229,1
-83.0087664104,42.373231458,1
-83.1345832201,42.3035547315,0
-83.177070798,42.4168731259,0
-83.2447481794,42.3553296321,1
-83.2061127876,42.3847975503,0
-83.2506807118,42.3801734876,1
-82.9711499788,42.4169571419,1
-83.0075706622,42.3737545717,0
-83.1716226484,42.410835852,0
-83.1503762378,42.2865196244,1
-83.1890340107,42.353334027,1
-83.0932921734,42.3150140271,0
-83.1373396347,42.3428105702,1
-83.0627147775,42.4101556882,1
-83.1282382979,42.3816435068,0
-83.1935474878,42.4091810506,1
-83.177230041,42.4399412858,0
-83.0035533957,42.3751410508,0
-83.1447795364,42.3301349816,1
-83.1018317214,42.3114839243,0
-83.2550024091,42.4073634162,0
-82.9780971245,42.426802554,1
-83.2255928359,42.425494952,1
-83.1124700275,42.3777053349,0
-83.1491692863,42.3927226686,0
-83.221160845,42.4367268513,0
-83.1014656895,42.3151758967,0
-83.1081761536,42.3826178786,1
-83.1755522118,42.4356674648,0
-83.1470821881,42.2814551883,0
-83.0344180252,42.3734013235,1
-82.9737116881,42.4287407709,0
-83.0432925787,42.3709222612,1
-83.1378070651,42.32706027,1
-83.2465557375,42.4065655283,0
-83.1471655442,42.2924637528,1
-83.02304392,42.4435221489,0
-83.1352281901,42.3084504861,1
-83.0137912027,42.4311394702,0
-83.1489957836,42.3372722122,0
-83.144464232,42.4077399844,1
-83.1325925993,42.2909829289,0
-83.1990624718,42.3986904527,1
-83.1080337364,42.4307724958,1
-82.9399282889,42.4147553817,1
-83.2595441589,42.4242714985,0
-83.000359289,42.4407761891,1
-83.0968635622,42.3857516021,1
-82.9589630684,42.3869916258,1
-82.9954703275,42.4276878057,0
-83.1110071782,42.4302968314,1
-83.1290882418,42.3010271976,1
-83.135130934,42.3099047741,1
-82.9547574229,42.3940675132,1
-83.1027958146,42.4360379805,0
-83.1507469233,42.2863692832,1
-82.9598118251,42.4243452304,1
-82.9234856647,42.4011661207,0
-83.0660018801,42.3784729142,0
-83.1510263386,42.3539508292,0
-83.2649760754,42.3740849674,0
-82.978932184,42.4047849245,1
-83.1820615978,42.4035645184,1
-83.1247655148,42.3464563408,0
-82.9525418813,42.3622550366,0
-82.9809329673,42.4360813735,1
-83.0943495433,42.3548622482,1
-83.1425377587,42.3205827699,0
-83.244618988,42.3738688063,1
-83.0657271081,42.4234491001,1
-83.003295583,42.3764483579,1
-82.989380512,42.4207514739,0
-83.1120281442,42.3704024098,1
-83.1915487823,42.387634762,1
-83.1121526695,42.3711774556,0
-82.9418226423,42.4216550355,1
-83.1494570228,42.2895857233,1
-83.0454838976,42.3666063278,0
-83.1858338509,42.436709705,0
-83.0145726018,42.3647600268,0
-83.1109298261,42.3636848596,0
-83.2242612256,42.3838403202,0
-82.9864965851,42.4482010607,1
-83.1164535875,42.3648348749,0
-83.1294676074,42.3508904591,1
-83.0782755124,42.3494789196,0
-83.0535943516,42.4208747101,1
-83.1379893815,42.4255711978,0
-83.0114931073,42.3870869883,1
-83.0490014019,42.358206241,0
-83.0061020949,42.4305579138,0
-82.9785941925,42.4322851885,1
-83.1479934348,42.4194208288,0
-82.9922718944,42.3771942065,1
-83.1537943632,42.4425227457,0
-82.9970948061,42.3883260479,0
-83.2036117924,42.3594493022,0
-83.096538935,42.3814729621,1
-83.0929758989,42.4347308858,1
-82.9800734187,42.4220850574,1
-83.091279882,42.3707244631,0
-83.0675678817,42.412714407,1
-83.0851725549,42.3900897625,0
-82.9681104587,42.4403567966,1
-82.9552827521,42.4053912066,1
-83.1103409839,42.387787083,0
-82.9221335489,42.4220848275,0
-83.1286715363,42.3046616341,1
-83.0946122265,42.3865951451,0
-83.2837217811,42.4255812696,0
